"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
-2.83531555214809,-2.1119647333854,-2.06514423697901,-1.89845420789902,-1.94072362236801,-2.88061946645349,-2.48650793115497,-2.70008203145303,-1.98631556369035,-1.44731906295767,-1.13693740298978,-0.85402040614803,-0.65373417820311,-0.710496818895058,-0.519193873436507,-0.325591645525001,-0.101036544177772,-0.0931026182623243,-0.136621877542964,-0.263184600851394,-0.311155428637423,-0.649704622717109,-1.17215119200298,-1.14822278922144,-1.48280526150073,-1.80788885115794,-1.74525763557664,-1.69554061148751,-1.58572138581678,-1.78736912092676,-1.28482139218926,-1.16989349067307,-1.07910382228007,-0.811705516684081,-0.68398924277518,-1.26797813430185,-1.78319623856757,-1.33446121247987,-1.14005947858228,-1.64351189276785,-2.37086393374734,-3.11677060193105,-2.55104645229255,-2.62831523308336,-3.20645330486964,-2.89498237045385,-2.22469855433697,-2.172434408529,-2.56785357060893,-3.63061054598996,-3.83970234384852,-3.40822199659912,-4.50081017066385,-4.73300355749798,-4.14774533894922,-4.40631932724293,-5.5727542122498,-4.59521985513492,-3.78099474302174,-4.39005880637115
-4.1227440367438,-3.67695088324866,-3.64199586821509,-3.25450300251135,-2.74109005518041,-3.05336138639063,-2.24809690770998,-1.97472123090943,-2.81674961802555,-2.01440314550061,-1.21435989721242,-0.743598724056044,-0.566162168805457,-0.563874844855806,-0.443011224182134,-0.289416909745497,-0.105471632942234,0,-0.0314906670913708,-0.101811266146685,-0.263314716003487,-0.356960699048549,-0.408870901242997,-0.516843696091554,-0.991283710915585,-2.38488033572088,-3.03447310187042,-2.43497428103979,-2.26336437984076,-1.76375527281846,-1.11963165589219,-0.773923490587233,-0.931658209005277,-0.683196849706777,-0.727117700131099,-1.04668419580775,-1.46144903472065,-0.909066886784835,-1.00075988850061,-1.89047544216721,-2.59695615359662,-1.96969067772072,-1.86304067123302,-3.27809518452817,-2.75514180863606,-3.11677060193105,-3.63439126882987,-3.80316860051606,-3.9792317551216,-4.8665349501225,-4.29035944614806,-4.94766049493487,-4.80362112471193,-3.76360300030987,-3.92207334128165,-4.90627527877201,-5.65499231048677,-4.60517018598809,-5.33913936106829,-6.26590139280974
-3.48349262438899,-2.95075890791126,-2.72876324269975,-2.95459033022282,-2.79524341280459,-2.85249810546808,-2.71055333132033,-2.71205822249975,-1.9241486572738,-1.27582690809392,-0.947523434305254,-0.694748461926919,-0.696954418902899,-0.698762919345581,-0.57856927585251,-0.30938249943112,-0.194799078305067,-0.0863207064665272,-0.00250313021811848,-0.0089398415694743,-0.193584749072665,-0.431090655747137,-0.514164525031505,-0.721135217100114,-1.1551826401565,-1.86885651961302,-2.31364604035347,-3.56136613381498,-2.29461692334487,-1.33332247635378,-1.31155801500587,-1.22758266996507,-1.22929061231023,-0.916790856915837,-1.00512194558077,-1.14822278922144,-0.774574179255675,-0.82690717073947,-1.70374859190534,-1.08589351626033,-0.477713272315789,-0.810130536045764,-1.68039700137459,-1.95192822138088,-2.8319141883246,-2.85423271128029,-2.70008203145303,-3.61562899237434,-3.70908216143146,-3.9633162998157,-5.06720564558465,-3.43889924884617,-3.96859335691654,-4.29035944614806,-3.58632286578884,-4.18645985112991,-5.25909665339476,-4.41454982637944,-4.39005880637115,-5.20300718674371
-4.45675018086982,-4.02295456613543,-3.10331748423393,-2.21091790446822,-1.65391240253593,-2.3816283003345,-2.5757070141145,-2.21457421567133,-2.58097711853873,-2.2966030213165,-1.38629436111989,-0.919295240894454,-0.965218405497579,-0.743809095362173,-0.483696956377738,-0.436336771775251,-0.220148042334411,-0.0825124215744642,-0.016942720730312,-0.0372865847860166,-0.145488306748606,-0.183322057127538,-0.189225333110749,-0.222268933903549,-0.493968506699568,-0.722988022570967,-0.83126048268958,-0.842343486922072,-0.821207850627463,-0.958937306595628,-1.19336262521392,-1.19237366848258,-1.14037222291634,-1.47316029414155,-1.54599373987757,-1.44944717612516,-1.13912183200632,-0.808558032071273,-1.0064889997923,-1.30379313960815,-1.74468506184213,-1.72541008868652,-1.51458238142142,-2.24809690770998,-2.85945465526144,-3.48349262438899,-3.74228023084105,-3.05760767727208,-4.58536755869191,-5.16728910414163,-5.77635316749104,-4.11659017116942,-4.61522052184159,-4.77952357313287,-3.61191841297781,-3.58632286578884,-4.6356293934728,-5.22135632541191,-4.21312809821207,-4.68855179492714
-3.40822199659912,-3.1629681929299,-3.04913305028111,-2.50347803537344,-2.48290864712533,-2.58229899579665,-3.28608457456165,-2.34236596300589,-2.90406508502817,-3.9476501830713,-2.41128450991739,-1.7521542146357,-1.64196110413966,-1.27189482081139,-1.10473096967629,-0.689155159290408,-0.452556715642015,-0.343053847986767,-0.182361557593976,-0.135819723142535,-0.214059932581167,-0.28674917440318,-0.2842214008228,-0.31498475497979,-0.481752376280284,-0.704005923894821,-0.791642427309045,-0.891842051471845,-0.789658080940789,-0.885761526839332,-1.15868081513423,-1.14131104320123,-0.99641677635344,-0.973919844710791,-0.805420423042731,-0.738772358586221,-0.751624110318921,-0.762711643945854,-0.943405024365727,-0.854490330968708,-0.900417382717865,-0.991014278070092,-0.951141009309902,-1.27225164507923,-2.05338400736055,-2.19193857290698,-2.03791579485134,-2.54211212355878,-3.13269812862715,-3.79869432012114,-4.31999124375443,-4.85363154528659,-4.05128507276165,-4.03985637693803,-5.5727542122498,-4.35052796761451,-5.02068562994976,-5.42615073805792,-4.31250057202527,-4.68855179492714
-3.15121717639439,-2.89137225822975,-2.64789627828246,-2.78385191451849,-2.10784101620153,-1.88124663572959,-1.86885651961302,-3.24163281199082,-2.79688141480883,-4.48295255326384,-2.0754495204103,-1.39715310445477,-1.20031284349445,-0.981629573182495,-0.794073099149906,-0.61766871938404,-0.417335280678652,-0.340660997242668,-0.274173722426989,-0.142485648296755,-0.172450436998692,-0.226398844034882,-0.176140697718873,-0.0707444045257578,-0.156069185649889,-0.48418369281957,-0.88213088022745,-1.11810096525197,-1.16860566048864,-1.3649243353837,-1.08856295281511,-0.806315878665583,-0.693147180559945,-0.671190013207903,-0.655080979753489,-0.772406861545577,-0.859437920281372,-0.827364522679754,-0.849333263749274,-0.813508537231129,-0.994252273343867,-1.10141621600084,-1.36101655393562,-1.37555226458799,-1.54318211665704,-1.72092828846746,-2.29263476214088,-2.94124408826992,-3.09444824649315,-4.43965574751052,-7.01311579463996,-4.25451331437492,-4.02295456613543,-4.84089251950916,-5.11599580975408,-4.33514304877503,-4.72170400224404,-4.77952357313287,-4.48295255326384,-5.31852007386556
-2.81507877386073,-3.04913305028111,-2.99974029495153,-3.2519156789464,-2.27691734624547,-2.56006132338876,-2.4615808244845,-3.10778177736261,-2.21274438899426,-3.34955414851032,-1.84389522364858,-1.59800353480844,-1.48368670712854,-1.26266180067462,-0.962596484750667,-0.762497258694739,-0.402419749922204,-0.145372653015752,-0.066032970604438,-0.0653922187670522,-0.0894871665015362,-0.0875205975294953,-0.0713885960876529,-0.150357881588562,-0.311018937816219,-0.551126920539516,-0.876589365022603,-0.888432403745759,-0.880441078980458,-1.15550015087516,-1.22553698224178,-1.14916901228526,-1.15550015087516,-0.883823541736654,-0.917791858000422,-0.868691753074876,-0.791421749828286,-0.816671666845443,-0.747181069052431,-1.06973332911773,-1.14131104320123,-1.08767234862978,-1.38909828845262,-1.32802545299591,-1.7441128157607,-2.37300755729059,-2.93746336543002,-4.81589121730374,-3.37552963491358,-4.29035944614806,-5.87813586180098,-6.64539101451465,-7.60090245954208,-3.78539035449478,-3.86800612001137,-4.81589121730374,-4.44816643717843,-4.47414192358169,-4.49184150068109,-4.60517018598809
-3.63439126882987,-4.94766049493487,-3.37552963491358,-2.53451715034133,-2.26048391697541,-2.54720767598538,-1.9540431322855,-2.14046624351761,-3.09444824649315,-2.35915544448244,-2.17859911321305,-2.47693848013882,-2.63526453137656,-1.62556729436398,-1.33446121247987,-0.869645724051111,-0.683196849706777,-0.398837121817943,-0.232941393794321,-0.176617853877277,-0.132503349813094,-0.0595377127161963,0,-0.0069239150728242,-0.043429557927336,-0.145372653015752,-0.326422900768211,-0.544554776510119,-0.700373225651685,-0.716211120158497,-0.896733232658624,-1.40935830071844,-1.73273612877859,-1.3975575533986,-1.04469244667868,-0.977634362115207,-1.23477571348098,-1.4649047617018,-1.14948461904187,-1.03451136326159,-0.983232137628037,-0.811255269040274,-1.12055119618686,-1.62811117769972,-2.44876760317213,-1.77904069682028,-1.61394806791199,-2.10619627898866,-2.76780020550798,-3.43268804875353,-3.67695088324866,-3.84436435695433,-3.64199586821509,-4.03419063940235,-5.59942245933196,-4.99083266680008,-4.41454982637944,-4.8665349501225,-4.85363154528659,-5.02068562994976
-3.86323284125871,-4.41454982637944,-3.8971343929344,-2.26721794915675,-1.78677192771702,-3.17485893945143,-2.62693114981742,-2.49132721759092,-3.00780485478826,-2.6794627442503,-2.18480205733766,-1.74812543220799,-1.30563645810244,-1.17538534747402,-1.02861991684807,-0.693547260581285,-0.508993968937021,-0.435408984481236,-0.214803427039208,-0.104472021596711,-0.115859886094535,-0.0684929964453004,0,-0.0940909233995955,-0.162989628494463,-0.23990829764694,-0.262924421326054,-0.259029829878619,-0.467127768500271,-0.843737539192446,-1.57166054810007,-2.12193159330079,-1.79576749062559,-1.34017442550634,-0.951399908987723,-0.926846245813672,-1.12454567069461,-1.46880678269435,-1.1239300966524,-0.910805801643585,-0.833789510362411,-0.914292729211482,-1.08767234862978,-1.37912015737189,-1.56017167113118,-2.13622355577882,-2.16282315061889,-2.90042209374967,-3.53016776295912,-4.00085421913476,-4.56594947283481,-4.44816643717843,-4.59521985513492,-5.09946650780287,-5.77635316749104,-4.61522052184159,-4.8283137373023,-4.53751153751428,-4.12893600699172,-4.31999124375443
-2.93746336543002,-2.42475272696825,-1.61093903856037,-1.34553636864772,-1.13165214274631,-1.49298909979085,-2.7854713480708,-1.4753441779534,-2.3538783873816,-2.60369018577797,-1.82635091399767,-1.50237884014069,-1.30822282569974,-1.08915712989735,-0.851908472944887,-0.880923588036864,-0.570044983425962,-0.368024825134319,-0.157004748810165,-0.0796927689092485,-0.0865387614172385,0,-0.0479305337575499,-0.094200795398827,-0.181881653565569,-0.349132034768003,-0.425565779815167,-0.802292627820743,-1.40242374304977,-1.59948758158093,-1.93378396925747,-2.30860316531961,-1.89047544216721,-1.43045525690566,-0.813282981799926,-0.688557728226138,-0.811705516684081,-0.782853093644438,-0.934709317398173,-1.23787435600162,-1.07645948402698,-0.695149183230618,-1.012801632255,-1.97544195166135,-1.71479842809193,-2.04099035530558,-2.95075890791126,-2.50470127711618,-3.0597376035299,-4.47414192358169,-3.5098967985855,-3.71317214668298,-3.91703554725169,-3.66126428708096,-4.80362112471193,-4.19306053516126,-4.06867681547352,-4.22673375026785,-4.31250057202527,-5.18498868124103
-3.09224317393483,-3.05336138639063,-2.66355496121566,-2.28180255381152,-1.96825801271922,-1.90179757443699,-1.90582442551603,-2.56265199841285,-2.14472700837847,-1.78677192771702,-1.27332288246073,-1.10171710362159,-0.913295222894357,-0.844900735787482,-0.62548853208613,-0.614151174333447,-0.375420986759788,-0.217534312549699,-0.0840339956100094,-0.0867568639262819,0,-0.00280392733273426,-0.0950802062502699,-0.233446444310107,-0.399731576260404,-0.63036019246118,-1.02945942997979,-1.39271492892281,-1.15169665976057,-0.974184710293058,-1.1589994386832,-1.76433887365206,-1.22519644077756,-0.647409288886092,-0.523235643842672,-0.609357654830262,-0.79495844670663,-1.08500528526189,-1.13475773530446,-1.52417806848328,-1.78736912092676,-1.33408148967296,-1.21066179247673,-1.59110695574938,-2.15848474902029,-2.3870542496205,-2.42814831596939,-3.78099474302174,-3.27016911925575,-4.25451331437492,-4.29035944614806,-4.42284862919414,-5.47267075369281,-3.73806969830471,-4.35052796761451,-4.77952357313287,-3.82584530918709,-3.43889924884617,-4.17338776956255,-5.24004845842406
-3.56489347433295,-2.81507877386073,-2.72417958303209,-3.77661836842194,-2.47812966550898,-1.78796667098936,-2.15935092490814,-2.20909474990671,-1.98777435315401,-1.73330189965649,-1.61194104265222,-1.24862155599482,-1.11626722390683,-0.975775378709047,-0.874908894095386,-0.685972976811945,-0.481266821524446,-0.220023423977966,-0.069028586410436,-0.0619817923558814,-0.0752624845005469,-0.0565703514883944,-0.182961761681378,-0.251928902745963,-0.355675443605649,-0.485482816094196,-0.543004522130226,-0.80878252415887,-0.992362168825451,-1.24098262995984,-1.52096926444649,-1.76550709808399,-1.02778110790752,-0.929629296313336,-1.24931890609281,-1.42669977575493,-1.01638734841244,-1.10442917398967,-0.977368581382745,-0.740867916771357,-0.901648455137285,-1.00484875885595,-1.46101790731583,-1.93102153656156,-2.28572797592762,-2.19732458233655,-2.72570513634093,-3.60822155109648,-3.71317214668298,-4.02295456613543,-4.51899248974704,-4.21990778519745,-4.07454193492592,-4.14774533894922,-5.38169897548709,-4.91988093082779,-5.22135632541191,-5.7138328105097,-5.40367788220586,-4.84089251950916
-4.47414192358169,-3.8076629901039,-3.61562899237434,-3.25969781938846,-2.10619627898866,-1.57890870739928,-1.90448033929217,-2.37623163316234,-2.00248050054371,-1.71535413802565,-1.39191009990553,-1.21301354897809,-1.0018486202358,-0.822345119031627,-0.642834366686356,-0.392302121581884,-0.300834859030082,-0.188259149460708,-0.101700554826339,-0.0424900516209521,0,-0.00180162194662821,-0.11664618211932,-0.288615841611872,-0.451456691959157,-0.393931872294491,-0.327532317051742,-0.382579004321463,-0.595657559282688,-0.736263471633573,-0.935473551290929,-1.37318072197451,-2.21732524904322,-1.97328134585145,-1.36609965383437,-1.10835964012299,-1.26655767951756,-1.54084512096849,-1.48456893038823,-1.54084512096849,-1.44646908415596,-1.24792469185512,-1.3486132941522,-1.6476591252543,-2.07465302494804,-2.29958958401425,-2.35282630943079,-2.1119647333854,-2.6200393237795,-4.05128507276165,-3.84904820626676,-3.61562899237434,-4.18645985112991,-3.66126428708096,-4.6356293934728,-5.49676830527187,-5.29831736654804,-4.23360662955561,-4.57561138374655,-5.99146454710798
-3.18447439815087,-3.13269812862715,-3.10778177736261,-2.47218787738023,-3.17246945205404,-2.10784101620153,-1.60843841210102,-1.88650980577387,-2.50347803537344,-1.62201669464096,-1.46577056262169,-1.19567400151124,-0.931912112777112,-0.683196849706777,-0.532389801681831,-0.414001439130451,-0.298810430239625,-0.222393832423664,-0.167708844426109,-0.230797770251069,-0.12737892932983,-0.176259965415359,-0.241816816579831,-0.16499257467218,-0.296521021118985,-0.441144100565182,-0.595294780392441,-1.0444082346546,-1.14948461904187,-1.09481949042941,-1.58182274540113,-2.27108642593467,-1.14948461904187,-0.906340401020987,-0.848164902826555,-0.790098706636396,-0.993171776210113,-0.983232137628037,-0.957373176975385,-1.05153788128218,-0.825536368605691,-0.852142912050403,-1.2538635739394,-1.27011260683048,-1.42920186213117,-3.29954372793566,-2.51949809455762,-2.9169210931297,-4.03419063940235,-5.03595310208055,-3.8076629901039,-5.40367788220586,-4.29768548624013,-4.48295255326384,-5.24004845842406,-4.1043948980756,-4.26158048159801,-4.8665349501225,-3.70500883604382,-3.92207334128165
-4.66704558970618,-3.40219788199574,-3.4867552700238,-3.28075122858629,-2.04330249506396,-1.7175800710538,-1.65600554825044,-1.77667383181001,-1.67664666212755,-1.75735804251072,-1.50148077092901,-1.16924936826755,-0.880923588036864,-0.662230077925224,-0.621943421553613,-0.671972945328539,-0.439901285429292,-0.311155428637423,-0.202850848046447,-0.12148989758771,-0.010959840236342,0,-0.133531392624523,-0.147224719756525,-0.0971719117522735,-0.142255047580871,-0.25489224962879,-0.415515443961666,-0.577143504803639,-0.912298710604618,-1.45628773294043,-2.1507227436848,-2.21183072972558,-3.14423228187243,-2.78223509929159,-1.63168352138142,-1.55116900431012,-1.12639466968056,-0.891110433343857,-1.22451570555727,-1.65495842773591,-1.77078106284286,-2.29263476214088,-1.8891518152367,-1.94701075449935,-2.21000591170095,-2.14302052332271,-2.33098456751574,-2.65498348016552,-3.57198570264244,-3.83506196429202,-4.17990245058375,-4.49184150068109,-3.72554343848553,-4.11047394415198,-5.20300718674371,-4.85363154528659,-5.20300718674371,-4.69948086545933,-5.00564775258522
-3.78099474302174,-4.54690127786412,-4.3428059215206,-2.47456035773386,-2.19193857290698,-1.89312796361634,-1.72822144842407,-2.30558960201434,-1.94631022907665,-1.50192970471882,-1.33902916865278,-1.16828396191743,-1.25211317965387,-1.103825855721,-0.979496807777948,-0.79872994313501,-0.74128755588788,-0.469363833958396,-0.314162949701378,-0.139032208695557,-0.0673157072848671,-0.0393647235222767,-0.0914576104888349,-0.0573113667131135,0,-0.0560413908836249,-0.126130277144212,-0.285018955032297,-0.347007538536596,-0.513161683563538,-0.952695413767955,-1.38230233985035,-1.53155137377703,-2.33510828469961,-2.02268320786123,-2.00693485089309,-1.49165487677772,-1.12577795674088,-0.931658209005277,-0.966006324120088,-1.12147158281419,-1.00676263503823,-1.20965558746143,-1.72653368431035,-1.87405471195489,-2.12109721694867,-2.34444929709274,-2.57046453814965,-2.73490765527209,-3.46413718143603,-3.98998454689786,-4.62537289330561,-4.0285568216841,-4.8665349501225,-4.90627527877201,-4.65646348037564,-5.20300718674371,-5.40367788220586,-5.06720564558465,-5.54677872584654
-3.31593753771133,-3.04072963948473,-3.51324688547078,-3.86323284125871,-1.9597048600775,-1.65234541344538,-2.00322151576843,-1.82448929385097,-1.77019369131349,-1.93516805252341,-1.61495309312221,-1.53525851425985,-1.25071506687807,-1.0300194972025,-0.921303273697699,-0.83034241973779,-0.628483667234223,-0.461400740438468,-0.357389484876601,-0.296386513081927,-0.176856517362896,-0.146066776134783,-0.103806168725589,-0.0584769297589758,-0.0475109826710517,0,-0.0463581239781496,-0.0258307600345215,-0.109591676630094,-0.329059776905759,-0.604770069942532,-1.15327969001042,-1.37634403026672,-1.62505929333706,-1.51914027445332,-1.87535849310437,-2.64366794217294,-1.89845420789902,-1.74011623607622,-1.48016557672996,-2.02343935156455,-2.24809690770998,-1.62302986595357,-1.77667383181001,-1.67078154267515,-2.13961626471591,-2.55232932610543,-3.00578260940749,-3.01186165548387,-3.94248221291285,-3.68887945411394,-4.46540824361293,-3.9633162998157,-5.20300718674371,-4.64599218050835,-5.29831736654804,-5.02068562994976,-4.47414192358169,-4.91988093082779,-5.7138328105097
-3.64581996465349,-3.62684406319448,-3.80316860051606,-2.59160138845896,-1.99216353357278,-1.88849065818783,-2.02798826009092,-1.79938849639255,-1.67986037673065,-1.60295894633639,-1.2413285908697,-1.00785792539965,-1.04696905551627,-1.05125171730827,-0.838172952610203,-0.616556578398233,-0.47208579545006,-0.374548005473443,-0.310746012050333,-0.209857206988476,-0.174829691035659,-0.147108865038212,-0.133874308556328,-0.0400930935664442,-0.0288110818541196,-0.0920056457960243,-0.153617488665599,-0.128060670067518,-0.258770728957361,-0.56019095331132,-0.852377406130502,-1.25176346816228,-1.16667701958224,-1.5769707222966,-2.14986400597638,-3.98998454689786,-2.03868354920767,-1.39432653281715,-1.80971979460505,-2.20455135272268,-1.53991184978549,-1.59307255834784,-1.66759682660763,-1.98777435315401,-1.98340435348289,-3.48349262438899,-3.28876195233237,-2.80346038590687,-3.22137895508632,-4.08044165705311,-4.30506559353775,-3.8076629901039,-4.04555439805267,-4.36615328551759,-6.11929791861787,-4.39005880637115,-5.22135632541191,-6.16581793425276,-5.87813586180098,-6.07484615604703
-3.36390159691846,-2.97789235542566,-4.84089251950916,-3.71727892863563,-3.14191478373207,-2.61046987276335,-2.36659042296996,-2.17683388768849,-2.0971982632691,-1.89180082340828,-1.70981088658089,-1.43129172705063,-1.22179738923849,-1.24966776358807,-0.913793851675568,-0.630172381398557,-0.600385700478634,-0.540769500139063,-0.504015531837442,-0.393190747232776,-0.344746373073459,-0.236988958136263,-0.0742926045818551,-0.0221433646856899,-0.0265493352335365,0,-0.0302530431710209,-0.00440970848870007,-0.194191729364442,-0.507497833673316,-0.626984978306277,-0.720107362142728,-1.04242100901837,-1.85406049542543,-2.3580978029243,-1.82448929385097,-1.26443077336305,-1.08175517160169,-1.19765944226934,-1.2224762758905,-1.21133315873223,-1.31826195072806,-1.58230924504585,-1.57551969423064,-1.81707727721234,-2.10701830945007,-2.2896688677275,-2.59829933714309,-3.25450300251135,-5.29831736654804,-4.22673375026785,-5.52146091786225,-4.40631932724293,-4.53751153751428,-4.49184150068109,-4.58536755869191,-5.25909665339476,-6.03228654162824,-4.84089251950916,-5.77635316749104
-4.1227440367438,-5.49676830527187,-3.73387682004467,-3.12129549652934,-2.7646205525906,-2.38488033572088,-1.98923527379369,-2.22747762050724,-1.86304067123302,-1.72653368431035,-1.53062673200981,-1.35945770716633,-1.1747376790576,-0.959981420498888,-0.822572728000403,-0.628296208240329,-0.511492512753694,-0.396307170323399,-0.313478627495791,-0.211709173688547,-0.111937653240865,-0.0337636301528091,0,-0.0107576566529602,-0.0644318601593889,-0.10636101599141,-0.0851222534168351,-0.0912384804342712,-0.247052096365885,-0.507830114786192,-0.976837231742189,-1.10866262452161,-1.4784096500277,-3.85375409730417,-2.19193857290698,-1.72148741624272,-1.43843011554042,-1.25772526032518,-1.49566289817526,-1.30379313960815,-1.08975166023591,-1.36806159285883,-1.67825222843446,-1.53247687129797,-2.0572887370387,-2.56655063882851,-2.23492644452023,-2.3580978029243,-2.75514180863606,-3.78539035449478,-4.35831010805657,-4.0570487774784,-4.30506559353775,-4.47414192358169,-5.08320598693109,-4.15409456662788,-4.73300355749798,-5.62682143352007,-5.24004845842406,-5.80914299031403
-3.69288747551148,-4.43121687886465,-3.58632286578884,-2.57702193869581,-2.10537492370634,-1.87210222191059,-2.12695252435089,-2.09638426241015,-1.55164081370788,-1.37397061143106,-1.25351324988607,-1.21705804387459,-1.09631492961943,-0.846997905378206,-0.652965390927114,-0.496429743482258,-0.323516525460997,-0.277467750044809,-0.257993828749956,-0.210967975384076,-0.105916225591549,-0.0782859183985442,-0.0656057570979938,-0.0148091156537082,-0.0226546905648062,0,-0.0104544579038589,-0.0969515260764504,-0.313889164620955,-0.551994900804062,-0.805420423042731,-0.989130278051113,-1.57069808411817,-2.34862903149545,-3.02002496612304,-1.96183629960557,-1.3649243353837,-1.58279598148768,-1.82386952314629,-1.49968704847498,-1.72991206590197,-1.47272408911828,-1.37792944478826,-1.92141267745493,-2.69859504233145,-2.3382122706372,-1.90246759121248,-2.18213893991818,-3.07261331788995,-3.9476501830713,-4.26869794936688,-5.91450350597185,-4.99083266680008,-4.19970507787993,-6.72543372218818,-4.31999124375443,-5.33913936106829,-3.71317214668298,-4.8665349501225,-4.90627527877201
-3.61191841297781,-4.11659017116942,-3.37845789469267,-3.70095203534821,-2.49859997692,-2.07465302494804,-2.02268320786123,-1.84263179960181,-1.60097383402197,-1.55022605280225,-1.50959257746438,-1.42753310913649,-1.21604538556021,-0.901155844289885,-0.674325426319358,-0.595657559282688,-0.41354768430152,-0.38507441846043,-0.427710717055484,-0.387428745622066,-0.247052096365885,-0.178050689943309,-0.10881090585818,-0.0145046862028817,0,-0.062407460128617,-0.114625525841303,-0.210103937806406,-0.381553288061852,-0.584831037076486,-0.843737539192446,-1.09691373203253,-1.59208927409949,-2.52823177452637,-2.51454145491769,-1.88059068293467,-1.33712331711344,-1.40405108270915,-1.6194882482876,-1.42212881412911,-1.42337336936131,-1.66020502948775,-1.57166054810007,-1.73330189965649,-2.19014966366426,-2.55232932610543,-2.00693485089309,-2.3434070875143,-2.81674961802555,-3.41124771751566,-3.92713664323819,-3.96859335691654,-3.89222037813197,-4.76768911548587,-5.44914025628262,-4.68855179492714,-4.28308668681898,-4.66704558970618,-4.55638002181866,-4.67774087882293
-3.24933503235291,-3.42959685618385,-2.67655153404284,-2.41017030367398,-2.06593319165504,-1.88716965403271,-1.54458694011448,-1.34208610645557,-1.26160191716257,-1.30268877726509,-1.00922872753342,-0.932928373027178,-0.956331781411339,-0.759928214250297,-0.622875127574614,-0.729188951907211,-0.726703964088788,-0.534094250705345,-0.277203828164154,-0.357103607230286,-0.368458382479069,-0.14699302374066,-0.0935417444083642,-0.0676366487158113,-0.237749703703572,-0.152568598644607,-0.0767730588059137,-0.345311185288417,-0.548354435658405,-0.65104600454131,-0.797397201933744,-1.1618716283073,-1.93240179903052,-2.25761172735131,-1.70374859190534,-1.88453286938041,-2.28572797592762,-1.93933183369519,-1.61646252737106,-1.59012560140173,-1.28085384866189,-1.24514208136401,-2.01665455358107,-2.17155683058764,-2.03255795578099,-1.94281494414801,-2.77419000360676,-4.60517018598809,-4.62537289330561,-4.33514304877503,-4.18645985112991,-3.66907682681776,-4.94766049493487,-3.63818633979842,-4.84089251950916,-4.50081017066385,-4.53751153751428,-4.99083266680008,-4.6356293934728,-5.00564775258522
-3.78099474302174,-2.4615808244845,-2.30258509299405,-3.15121717639439,-2.19193857290698,-1.80120392805605,-1.83445822376117,-1.55305757899799,-1.11017892503958,-1.0449767395022,-1.09961278900169,-1.00977757496762,-0.911303190363116,-0.748448496345035,-0.654695994185693,-0.419614743712607,-0.171262929437221,-0.165346452587993,-0.181042375295574,-0.168063685047255,-0.223268559127361,-0.158175434965876,-0.0364565370106152,0,-0.0664603667002698,-0.0609184149694171,-0.0976128288670004,-0.341927087304177,-0.45886588483528,-0.567925215806564,-1.04953645102152,-1.40772230853351,-1.77313400510489,-1.11169752821677,-1.00130410620111,-1.45628773294043,-1.42171430635115,-1.36414155647876,-1.66495062236436,-1.63989711991881,-1.17960544787764,-1.2783372196148,-3.48024058900261,-2.08908791873164,-1.68523962585038,-1.74125648705495,-2.22655040671805,-2.6200393237795,-3.7214026458195,-3.95806694392955,-4.14143616975595,-4.06284589516273,-3.95806694392955,-3.64965874096066,-4.26869794936688,-4.38202663467388,-4.45675018086982,-4.67774087882293,-6.72543372218818,-5.62682143352007
-2.63805782928218,-2.46628118566484,-2.83531555214809,-3.82584530918709,-2.45108510131249,-1.71424302680023,-1.65234541344538,-1.66283868916122,-1.21739582465808,-0.870839468970238,-0.720107362142728,-0.644547510723883,-0.517682411229204,-0.377606779979768,-0.153967363297427,-0.0286052570103344,-0.140066988897118,-0.137998498157291,-0.110484733175272,-0.00783057911518856,-0.107585210679937,-0.203586052098679,-0.177572849771751,-0.282230293773536,-0.528819887138269,-0.600021202570462,-0.572169254007043,-0.61507564513979,-0.737517128295886,-0.812155967142147,-0.994792960029113,-1.35712398382011,-1.91189527046804,-1.74697732645616,-2.09638426241015,-1.8401097301691,-1.71313314877287,-1.94072362236801,-1.79155948922539,-1.33560124680437,-1.49879139234704,-2.08828049034704,-2.44299724671079,-1.56446454679137,-1.89778687387359,-2.69414729593322,-2.40905733750456,-2.37838680641033,-2.72113544065087,-4.75599307572268,-3.83506196429202,-4.17990245058375,-4.41454982637944,-4.64599218050835,-3.93222571274567,-5.47267075369281,-5.02068562994976,-4.61522052184159,-4.79149976417958,-4.39005880637115
